url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
http://www.kenyastar.com/news/279263436/west-bengal-cm-adhikari-hails-centre-caa-move-empowering-district-collectors-says-hindu-refugees-will-get-citizenship-certificates-immediately,,"West Bengal CM Adhikari hails Centre CAA move empowering District Collectors , says Hindu refugees will get citizenship certificates immediately",20260825T063000Z,https://image.chitra.live/api/v1/wps/98e21f1/b47da5ec-3efb-46f2-8081-e3964512236c/0/ANI-20260825034619-600x315.jpg,kenyastar.com,English,Kenya
http://www.pakistantelegraph.com/news/279263436/west-bengal-cm-adhikari-hails-centre-caa-move-empowering-district-collectors-says-hindu-refugees-will-get-citizenship-certificates-immediately,,"West Bengal CM Adhikari hails Centre CAA move empowering District Collectors , says Hindu refugees will get citizenship certificates immediately",20260825T063000Z,https://image.chitra.live/api/v1/wps/98e21f1/b47da5ec-3efb-46f2-8081-e3964512236c/0/ANI-20260825034619-600x315.jpg,pakistantelegraph.com,English,Pakistan
http://www.calcuttanews.net/news/279263436/west-bengal-cm-adhikari-hails-centre-caa-move-empowering-district-collectors-says-hindu-refugees-will-get-citizenship-certificates-immediately,,"West Bengal CM Adhikari hails Centre CAA move empowering District Collectors , says Hindu refugees will get citizenship certificates immediately",20260825T063000Z,https://image.chitra.live/api/v1/wps/98e21f1/b47da5ec-3efb-46f2-8081-e3964512236c/0/ANI-20260825034619-600x315.jpg,calcuttanews.net,English,India
https://www.capital.gr/politiki/4012129/p-geroulanos-ta-100-erga-pou-den-eginan-i-den-oloklirothikan-pote-sto-plaisio-tou-tameiou-anakampsis/,https://www.capital.gr/politiki/4012129/p-geroulanos-ta-100-erga-pou-den-eginan-i-den-oloklirothikan-pote-sto-plaisio-tou-tameiou-anakampsis/?amp=true,Π . Γερουλάνος : Τα 100+ έργα που δεν έγιναν ή δεν ολοκληρώθηκαν ποτέ στο ... ,20260824T143000Z,https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/dd/ddca28ecfbcf4c3b94c665b3ae3cb7c8.jpg,capital.gr,Greek,Greece
https://www.voria.gr/article/geroylanos-mnimeiodis-apotyhia-tameio-anakampsis-ta-100-erga-kai-draseis-poy-kopikan-i,,"Γερουλάνος : Μνημειώδης αποτυχία το Ταμείο Ανάκαμψης , τα 100 έργα και δράσεις που κόπηκαν ή έμειναν πίσω",20260824T104500Z,https://assets.voria.gr/cdn/ff/7tU2AAsC4Cd2neZZ5UEN_tGc0Nk0dOEvZuXct8Ml13Y/1774706777/public/2026-03/geroulanos_0.jpg,voria.gr,Greek,Greece
https://www.typosthes.gr/politiki/439800_paylos-geroylanos-ta-100-erga-toy-tameioy-anakampsis-poy-den-eginan-i-den,,Παύλος Γερουλάνος : Τα 100+ έργα του Ταμείου Ανάκαμψης που δεν έγιναν ή δεν ολοκληρώθηκαν,20260824T193000Z,https://www.typosthes.gr/sites/default/files/styles/og_image/public/2026-03/geroulanos.jpg?itok=k2dXNT3w,typosthes.gr,Greek,Greece
https://www.epikaira.gr/geroulanos-mnimeiodis-apotychia-to-tameio-anakampsis-ta-100-erga-kai-draseis-pou-kopikan-i-emeinan-piso/,,"Γερουλάνος : « Μνημειώδης αποτυχία » το Ταμείο Ανάκαμψης , τα 100 έργα και δράσεις που κόπηκαν ή έμειναν πίσω",20260824T101500Z,,epikaira.gr,Greek,Greece
https://bankwars.gr/%CE%B3%CE%B5%CF%81%CE%BF%CF%85%CE%BB%CE%AC%CE%BD%CE%BF%CF%82-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B1%CE%BC%CE%B5%CE%AF%CE%BF-%CE%B1%CE%BD%CE%AC%CE%BA%CE%B1%CE%BC%CF%88%CE%B7%CF%82-%CE%B7-%CE%BB%CE%AF%CF%83/,,Γερουλάνος για Ταμείο Ανάκαμψης : Η λίστα με τα 100+ έργα που δεν έγιναν ή δεν ολοκληρώθηκαν ποτέ,20260825T024500Z,,bankwars.gr,Greek,Greece
